Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
2006,Kidney disease,New Hampshire,160,11.8,1312000,0.122
2006,Kidney disease,Nevada,475,22.7,2492000,0.1906
2006,Kidney disease,Nebraska,249,12.3,1764000,0.1412
2006,Kidney disease,Montana,132,12,947000,0.1394
2006,Kidney disease,Missouri,1118,17.4,5838000,0.1915
2006,Kidney disease,Mississippi,673,23.7,2899000,0.2321
2006,Kidney disease,Minnesota,711,12.9,5155000,0.1379
2006,Kidney disease,Michigan,1673,15.9,10102000,0.1656
2006,Kidney disease,Massachusetts,1406,18.7,6434000,0.2185
2006,Kidney disease,Maryland,767,14.2,5602000,0.1369
2006,Kidney disease,Maine,252,15.7,1315000,0.1916
2006,Kidney disease,Louisiana,1074,26.1,4243000,0.2531
2006,Kidney disease,Kentucky,922,21.6,4204000,0.2193
2006,Kidney disease,Kansas,594,19,2756000,0.2155
2006,Kidney disease,Iowa,225,5.8,2973000,0.0757
2006,Kidney disease,Indiana,1372,21.1,6303000,0.2177
2006,Kidney disease,Illinois,2502,19.5,12777000,0.1958
2006,Kidney disease,Idaho,130,9.4,1464000,0.0888
2006,Kidney disease,Hawaii,179,12.2,1279000,0.14
2006,Kidney disease,Georgia,1668,22.5,9342000,0.1785
2006,Kidney disease,Florida,2620,11.2,18058000,0.1451
2006,Kidney disease,District of Columbia,68,12.2,585000,0.1162
2006,Kidney disease,Delaware,152,16.9,853000,0.1782
2006,Kidney disease,Connecticut,567,13.5,3496000,0.1622
2006,Kidney disease,Colorado,472,12.1,4766000,0.099
2006,Kidney disease,California,2676,8.2,36250000,0.0738
2006,Kidney disease,Arkansas,616,20,2809000,0.2193
2006,Kidney disease,Arizona,565,9.3,6166000,0.0916
2006,Kidney disease,Alaska,44,12.9,677000,0.065
2006,Kidney disease,Alabama,1104,23,4590000,0.2405
2006,Influenza and pneumonia,Wyoming,117,23.5,513000,0.2281
2006,Influenza and pneumonia,Wisconsin,1014,15.8,5573000,0.1819
2006,Influenza and pneumonia,West Virginia,459,21.1,1809000,0.2537
2006,Influenza and pneumonia,Washington,814,12.9,6375000,0.1277
2006,Influenza and pneumonia,Virginia,1281,18.4,7640000,0.1677
2006,Influenza and pneumonia,Vermont,77,10.9,621000,0.124
2006,Influenza and pneumonia,Utah,343,19.2,2580000,0.1329
2006,Influenza and pneumonia,United States,56326,18.4,298755000,0.1885
2006,Influenza and pneumonia,Texas,3342,18.2,23408000,0.1428
2006,Influenza and pneumonia,Tennessee,1535,25.7,6075000,0.2527
2006,Influenza and pneumonia,South Dakota,173,17,788000,0.2195
2006,Influenza and pneumonia,South Carolina,724,17.3,4330000,0.1672
2006,Influenza and pneumonia,Rhode Island,268,19.6,1062000,0.2524
2006,Influenza and pneumonia,Pennsylvania,2716,16.5,12403000,0.219
2006,Influenza and pneumonia,Oregon,522,12.6,3691000,0.1414
2006,Influenza and pneumonia,Oklahoma,879,23.6,3578000,0.2457
2006,Influenza and pneumonia,Ohio,1947,15.3,11464000,0.1698
2006,Influenza and pneumonia,North Dakota,138,15.3,637000,0.2166
2006,Influenza and pneumonia,North Carolina,1705,20.1,8869000,0.1922
2006,Influenza and pneumonia,New York,4892,23,19282000,0.2537
2006,Influenza and pneumonia,New Mexico,353,18.9,1942000,0.1818
2006,Influenza and pneumonia,New Jersey,1315,13.7,8666000,0.1517
2006,Influenza and pneumonia,New Hampshire,212,15.4,1312000,0.1616
2006,Influenza and pneumonia,Nevada,426,20.6,2492000,0.1709
2006,Influenza and pneumonia,Nebraska,345,16.3,1764000,0.1956
2006,Influenza and pneumonia,Montana,169,15.2,947000,0.1785
2006,Influenza and pneumonia,Missouri,1285,19.9,5838000,0.2201
2006,Influenza and pneumonia,Mississippi,621,22.3,2899000,0.2142
2006,Influenza and pneumonia,Minnesota,630,11,5155000,0.1222
2006,Influenza and pneumonia,Michigan,1679,15.9,10102000,0.1662
2006,Influenza and pneumonia,Massachusetts,1750,22.8,6434000,0.272
2006,Influenza and pneumonia,Maryland,1082,20.1,5602000,0.1931
2006,Influenza and pneumonia,Maine,269,16.8,1315000,0.2046
2006,Influenza and pneumonia,Louisiana,833,20.6,4243000,0.1963
2006,Influenza and pneumonia,Kentucky,927,22.1,4204000,0.2205
2006,Influenza and pneumonia,Kansas,647,20,2756000,0.2348
2006,Influenza and pneumonia,Iowa,770,19.3,2973000,0.259
2006,Influenza and pneumonia,Indiana,1129,17.4,6303000,0.1791
2006,Influenza and pneumonia,Illinois,2668,20.6,12777000,0.2088
2006,Influenza and pneumonia,Idaho,225,16.2,1464000,0.1537
2006,Influenza and pneumonia,Hawaii,257,17.2,1279000,0.2009
2006,Influenza and pneumonia,Georgia,1463,20.8,9342000,0.1566
2006,Influenza and pneumonia,Florida,2454,10.5,18058000,0.1359
2006,Influenza and pneumonia,District of Columbia,76,13.7,585000,0.1299
2006,Influenza and pneumonia,Delaware,138,15.6,853000,0.1618
2006,Influenza and pneumonia,Connecticut,800,18.2,3496000,0.2288
2006,Influenza and pneumonia,Colorado,614,15.6,4766000,0.1288
2006,Influenza and pneumonia,California,7338,22.7,36250000,0.2024
2006,Influenza and pneumonia,Arkansas,772,25.1,2809000,0.2748
2006,Influenza and pneumonia,Arizona,1166,19.6,6166000,0.1891
2006,Influenza and pneumonia,Alaska,49,14,677000,0.0724
2006,Influenza and pneumonia,Alabama,918,19.5,4590000,0.2
2006,Heart disease,Wyoming,994,192.9,513000,1.9376
2006,Heart disease,Wisconsin,11451,181.1,5573000,2.0547
2006,Heart disease,West Virginia,5311,240.5,1809000,2.9359
2006,Heart disease,Washington,10604,168.4,6375000,1.6634
2006,Heart disease,Virginia,14021,195.2,7640000,1.8352
2006,Heart disease,Vermont,1244,177.2,621000,2.0032
2006,Heart disease,Utah,2932,163.7,2580000,1.1364
2006,Heart disease,United States,631636,205.5,298755000,2.1142
2006,Heart disease,Texas,38782,205.2,23408000,1.6568
2006,Heart disease,Tennessee,14642,238,6075000,2.4102
2006,Heart disease,South Dakota,1757,180.6,788000,2.2297
2006,Heart disease,South Carolina,9030,206.8,4330000,2.0855
2006,Heart disease,Rhode Island,2718,201.5,1062000,2.5593
2006,Heart disease,Pennsylvania,33744,210.4,12403000,2.7206
2006,Heart disease,Oregon,6620,160.9,3691000,1.7936
2006,Heart disease,Oklahoma,9798,260.1,3578000,2.7384
2006,Heart disease,Ohio,27886,218.5,11464000,2.4325
2006,Heart disease,North Dakota,1527,182,637000,2.3972
2006,Heart disease,North Carolina,17271,197.6,8869000,1.9473
2006,Heart disease,New York,50470,238.2,19282000,2.6175
2006,Heart disease,New Mexico,3411,179.5,1942000,1.7564
2006,Heart disease,New Jersey,19548,203.9,8666000,2.2557
2006,Heart disease,New Hampshire,2501,181.1,1312000,1.9062
2006,Heart disease,Nevada,5013,233.7,2492000,2.0116
2006,Heart disease,Nebraska,3445,168,1764000,1.9529
2006,Heart disease,Montana,1869,169.4,947000,1.9736
2006,Heart disease,Missouri,14749,228.8,5838000,2.5264
2006,Heart disease,Mississippi,8097,285.4,2899000,2.793
2006,Heart disease,Minnesota,7525,134.9,5155000,1.4597
2006,Heart disease,Michigan,24255,228.1,10102000,2.401
2006,Heart disease,Massachusetts,12947,171.7,6434000,2.0123
2006,Heart disease,Maryland,11268,206.6,5602000,2.0114
2006,Heart disease,Maine,2815,174.3,1315000,2.1407
2006,Heart disease,Louisiana,10026,241.4,4243000,2.363
2006,Heart disease,Kentucky,10353,241.4,4204000,2.4627
2006,Heart disease,Kansas,5849,186.3,2756000,2.1223
2006,Heart disease,Iowa,7172,187.1,2973000,2.4124
2006,Heart disease,Indiana,14375,220.8,6303000,2.2807
2006,Heart disease,Illinois,27007,208.5,12777000,2.1137
2006,Heart disease,Idaho,2399,171.3,1464000,1.6387
2006,Heart disease,Hawaii,2244,151.4,1279000,1.7545
2006,Heart disease,Georgia,16478,222.2,9342000,1.7639
2006,Heart disease,Florida,44305,187.9,18058000,2.4535
2006,Heart disease,District of Columbia,1566,280.9,585000,2.6769
2006,Heart disease,Delaware,1866,206,853000,2.1876
2006,Heart disease,Connecticut,7490,174.7,3496000,2.1424
2006,Heart disease,Colorado,6124,152.7,4766000,1.2849
2006,Heart disease,California,64871,198.8,36250000,1.7895
2006,Heart disease,Arkansas,7431,240.5,2809000,2.6454
2006,Heart disease,Arizona,10607,176.5,6166000,1.7202
2006,Heart disease,Alaska,645,170.6,677000,0.9527
2006,Heart disease,Alabama,12583,263,4590000,2.7414
2006,Diabetes,Wyoming,126,23.9,513000,0.2456
2006,Diabetes,Wisconsin,1212,19.7,5573000,0.2175
2006,Diabetes,West Virginia,743,33,1809000,0.4107
2006,Diabetes,Washington,1543,24.7,6375000,0.242
2006,Diabetes,Virginia,1632,22.1,7640000,0.2136
2006,Diabetes,Vermont,175,25,621000,0.2818
2006,Diabetes,Utah,496,27,2580000,0.1922
2006,Diabetes,United States,72449,23.6,298755000,0.2425
2006,Diabetes,Texas,5201,26.5,23408000,0.2222
2006,Diabetes,Tennessee,1715,27.4,6075000,0.2823
2006,Diabetes,South Dakota,262,27.6,788000,0.3325
2006,Diabetes,South Carolina,1136,25.5,4330000,0.2624
2006,Diabetes,Rhode Island,206,16.2,1062000,0.194
2006,Diabetes,Pennsylvania,3466,22.3,12403000,0.2794
2006,Diabetes,Oregon,1139,28.2,3691000,0.3086
2006,Diabetes,Oklahoma,1166,30.6,3578000,0.3259
2006,Diabetes,Ohio,3761,29.6,11464000,0.3281
2006,Diabetes,North Dakota,208,26.1,637000,0.3265
2006,Diabetes,North Carolina,2234,24.9,8869000,0.2519
2006,Diabetes,New York,3848,18.6,19282000,0.1996
2006,Diabetes,New Mexico,606,30.6,1942000,0.312
2006,Diabetes,New Jersey,2454,26.1,8666000,0.2832
2006,Diabetes,New Hampshire,296,21.4,1312000,0.2256
2006,Diabetes,Nevada,294,13,2492000,0.118
2006,Diabetes,Nebraska,437,22.2,1764000,0.2477
2006,Diabetes,Montana,249,22.8,947000,0.2629
2006,Diabetes,Missouri,1493,23.5,5838000,0.2557
2006,Diabetes,Mississippi,707,24.5,2899000,0.2439
2006,Diabetes,Minnesota,1158,21.4,5155000,0.2246
2006,Diabetes,Michigan,2830,26.8,10102000,0.2801
2006,Diabetes,Massachusetts,1132,15.5,6434000,0.1759
2006,Diabetes,Maryland,1237,22.5,5602000,0.2208
2006,Diabetes,Maine,343,21.4,1315000,0.2608
2006,Diabetes,Louisiana,1536,36.3,4243000,0.362
2006,Diabetes,Kentucky,1141,26.2,4204000,0.2714
2006,Diabetes,Kansas,749,24.8,2756000,0.2718
2006,Diabetes,Iowa,804,22,2973000,0.2704
2006,Diabetes,Indiana,1682,25.9,6303000,0.2669
2006,Diabetes,Illinois,2795,21.9,12777000,0.2188
2006,Diabetes,Idaho,320,23.1,1464000,0.2186
2006,Diabetes,Hawaii,271,18.4,1279000,0.2119
2006,Diabetes,Georgia,1657,21.2,9342000,0.1774
2006,Diabetes,Florida,5172,22.3,18058000,0.2864
2006,Diabetes,District of Columbia,184,33,585000,0.3145
2006,Diabetes,Delaware,191,20.6,853000,0.2239
2006,Diabetes,Connecticut,782,19,3496000,0.2237
2006,Diabetes,Colorado,677,16.7,4766000,0.142
2006,Diabetes,California,7376,22.5,36250000,0.2035
2006,Diabetes,Arkansas,839,27.2,2809000,0.2987
2006,Diabetes,Arizona,1206,19.6,6166000,0.1956
2006,Diabetes,Alaska,109,25.9,677000,0.161
2006,Diabetes,Alabama,1453,29.8,4590000,0.3166
2006,Cancer,Wyoming,927,174.6,513000,1.807
2006,Cancer,Wisconsin,10925,179.9,5573000,1.9603
2006,Cancer,West Virginia,4613,203.6,1809000,2.55
2006,Cancer,Washington,11055,175.3,6375000,1.7341
2006,Cancer,Virginia,13829,185.3,7640000,1.8101
2006,Cancer,Vermont,1214,172.6,621000,1.9549
2006,Cancer,Utah,2615,139.9,2580000,1.0136
2006,Cancer,United States,559888,181.8,298755000,1.8741
2006,Cancer,Texas,34939,176.1,23408000,1.4926
2006,Cancer,Tennessee,13051,204.6,6075000,2.1483
2006,Cancer,South Dakota,1570,173.1,788000,1.9924
2006,Cancer,South Carolina,8853,194.7,4330000,2.0446
2006,Cancer,Rhode Island,2250,181.4,1062000,2.1186
2006,Cancer,Pennsylvania,29172,190.5,12403000,2.352
2006,Cancer,Oregon,7309,180.9,3691000,1.9802
2006,Cancer,Oklahoma,7491,195.2,3578000,2.0936
2006,Cancer,Ohio,24975,197.3,11464000,2.1786
2006,Cancer,North Dakota,1387,180.2,637000,2.1774
2006,Cancer,North Carolina,17318,191.4,8869000,1.9526
2006,Cancer,New York,35284,170.9,19282000,1.8299
2006,Cancer,New Mexico,3147,158.5,1942000,1.6205
2006,Cancer,New Jersey,17180,183,8666000,1.9825
2006,Cancer,New Hampshire,2534,183.9,1312000,1.9314
2006,Cancer,Nevada,4226,184.5,2492000,1.6958
2006,Cancer,Nebraska,3430,176.6,1764000,1.9444
2006,Cancer,Montana,1943,177.9,947000,2.0517
2006,Cancer,Missouri,12519,195.8,5838000,2.1444
2006,Cancer,Mississippi,6236,212.7,2899000,2.1511
2006,Cancer,Minnesota,9079,170.7,5155000,1.7612
2006,Cancer,Michigan,20192,190.5,10102000,1.9988
2006,Cancer,Massachusetts,13407,187.5,6434000,2.0838
2006,Cancer,Maryland,10350,187,5602000,1.8476
2006,Cancer,Maine,3089,192.7,1315000,2.349
2006,Cancer,Louisiana,8853,206.1,4243000,2.0865
2006,Cancer,Kentucky,9394,212,4204000,2.2345
2006,Cancer,Kansas,5343,180.1,2756000,1.9387
2006,Cancer,Iowa,6359,179,2973000,2.1389
2006,Cancer,Indiana,12903,197.5,6303000,2.0471
2006,Cancer,Illinois,24084,188.7,12777000,1.8849
2006,Cancer,Idaho,2306,163.2,1464000,1.5751
2006,Cancer,Hawaii,2171,147.8,1279000,1.6974
2006,Cancer,Georgia,14474,184,9342000,1.5493
2006,Cancer,Florida,40415,174.6,18058000,2.2381
2006,Cancer,District of Columbia,1178,210.5,585000,2.0137
2006,Cancer,Delaware,1780,190.7,853000,2.0868
2006,Cancer,Connecticut,7044,175.5,3496000,2.0149
2006,Cancer,Colorado,6550,157.5,4766000,1.3743
2006,Cancer,California,54140,164.5,36250000,1.4935
2006,Cancer,Arkansas,6177,196.7,2809000,2.199
2006,Cancer,Arizona,9919,160,6166000,1.6087
2006,Cancer,Alaska,790,177.8,677000,1.1669
2006,Cancer,Alabama,9899,199.4,4590000,2.1566
2006,CLRD,Wyoming,345,67.4,513000,0.6725
2006,CLRD,Wisconsin,2354,38.5,5573000,0.4224
2006,CLRD,West Virginia,1267,56.3,1809000,0.7004
2006,CLRD,Washington,2662,43.5,6375000,0.4176
2006,CLRD,Virginia,2697,38,7640000,0.353
2006,CLRD,Vermont,320,46.5,621000,0.5153
2006,CLRD,Utah,591,32.9,2580000,0.2291
2006,CLRD,United States,124583,41,298755000,0.417
2006,CLRD,Texas,7639,40.8,23408000,0.3263
2006,CLRD,Tennessee,2980,48.1,6075000,0.4905
2006,CLRD,South Dakota,376,40.1,788000,0.4772
2006,CLRD,South Carolina,1935,44,4330000,0.4469
2006,CLRD,Rhode Island,485,38.1,1062000,0.4567
2006,CLRD,Pennsylvania,5621,35.6,12403000,0.4532
2006,CLRD,Oregon,1828,45.6,3691000,0.4953
2006,CLRD,Oklahoma,2192,57.6,3578000,0.6126
2006,CLRD,Ohio,6054,47.9,11464000,0.5281
2006,CLRD,North Dakota,283,34.4,637000,0.4443
2006,CLRD,North Carolina,4017,45.8,8869000,0.4529
2006,CLRD,New York,6329,30.5,19282000,0.3282
2006,CLRD,New Mexico,888,46.5,1942000,0.4573
2006,CLRD,New Jersey,2862,30.5,8666000,0.3303
2006,CLRD,New Hampshire,603,44.9,1312000,0.4596
2006,CLRD,Nevada,1066,50.3,2492000,0.4278
2006,CLRD,Nebraska,878,44.4,1764000,0.4977
2006,CLRD,Montana,579,53.3,947000,0.6114
2006,CLRD,Missouri,3017,47.4,5838000,0.5168
2006,CLRD,Mississippi,1378,48.4,2899000,0.4753
2006,CLRD,Minnesota,1770,33.2,5155000,0.3434
2006,CLRD,Michigan,4474,42.8,10102000,0.4429
2006,CLRD,Massachusetts,2535,34.8,6434000,0.394
2006,CLRD,Maryland,1832,34.4,5602000,0.327
2006,CLRD,Maine,783,49.1,1315000,0.5954
2006,CLRD,Louisiana,1687,40.8,4243000,0.3976
2006,CLRD,Kentucky,2407,55.6,4204000,0.5725
2006,CLRD,Kansas,1501,49.9,2756000,0.5446
2006,CLRD,Iowa,1655,45.2,2973000,0.5567
2006,CLRD,Indiana,3291,51,6303000,0.5221
2006,CLRD,Illinois,4731,37.3,12777000,0.3703
2006,CLRD,Idaho,644,46.9,1464000,0.4399
2006,CLRD,Hawaii,293,20,1279000,0.2291
2006,CLRD,Georgia,3387,46.3,9342000,0.3626
2006,CLRD,Florida,8912,37.5,18058000,0.4935
2006,CLRD,District of Columbia,126,23.1,585000,0.2154
2006,CLRD,Delaware,344,37.9,853000,0.4033
2006,CLRD,Connecticut,1458,35,3496000,0.417
2006,CLRD,Colorado,1932,49.3,4766000,0.4054
2006,CLRD,California,12829,40.1,36250000,0.3539
2006,CLRD,Arkansas,1498,48.1,2809000,0.5333
2006,CLRD,Arizona,2799,46,6166000,0.4539
2006,CLRD,Alaska,140,37.8,677000,0.2068
2006,CLRD,Alabama,2309,47.6,4590000,0.5031
2006,Alzheimer's disease,Wyoming,112,22.7,513000,0.2183
2006,Alzheimer's disease,Wisconsin,1596,24.4,5573000,0.2864
2006,Alzheimer's disease,West Virginia,496,22.8,1809000,0.2742
2006,Alzheimer's disease,Washington,2470,39.3,6375000,0.3875
2006,Alzheimer's disease,Virginia,1574,23.2,7640000,0.206
2006,Alzheimer's disease,Vermont,186,26.5,621000,0.2995
2006,Alzheimer's disease,Utah,390,22.7,2580000,0.1512
2006,Alzheimer's disease,United States,72432,23.7,298755000,0.2424
2006,Alzheimer's disease,Texas,4887,27.9,23408000,0.2088
2006,Alzheimer's disease,Tennessee,2115,36.3,6075000,0.3481
2006,Alzheimer's disease,South Dakota,329,31,788000,0.4175
2006,Alzheimer's disease,South Carolina,1364,34.1,4330000,0.315
2006,Alzheimer's disease,Rhode Island,297,20.4,1062000,0.2797
2006,Alzheimer's disease,Pennsylvania,3311,19.6,12403000,0.267
2006,Alzheimer's disease,Oregon,1231,29.4,3691000,0.3335
2006,Alzheimer's disease,Oklahoma,928,25.2,3578000,0.2594
2006,Alzheimer's disease,Ohio,3565,27.7,11464000,0.311
2006,Alzheimer's disease,North Dakota,318,34.4,637000,0.4992
2006,Alzheimer's disease,North Carolina,2265,27.3,8869000,0.2554
2006,Alzheimer's disease,New York,2021,9.4,19282000,0.1048
2006,Alzheimer's disease,New Mexico,348,19.3,1942000,0.1792
2006,Alzheimer's disease,New Jersey,1649,16.9,8666000,0.1903
2006,Alzheimer's disease,New Hampshire,372,27.1,1312000,0.2835
2006,Alzheimer's disease,Nevada,281,15.9,2492000,0.1128
2006,Alzheimer's disease,Nebraska,500,23.3,1764000,0.2834
2006,Alzheimer's disease,Montana,226,20.1,947000,0.2386
2006,Alzheimer's disease,Missouri,1632,25.1,5838000,0.2795
2006,Alzheimer's disease,Mississippi,744,27.4,2899000,0.2566
2006,Alzheimer's disease,Minnesota,1299,22.6,5155000,0.252
2006,Alzheimer's disease,Michigan,2331,22,10102000,0.2307
2006,Alzheimer's disease,Massachusetts,1560,19.8,6434000,0.2425
2006,Alzheimer's disease,Maryland,915,17.3,5602000,0.1633
2006,Alzheimer's disease,Maine,477,29.2,1315000,0.3627
2006,Alzheimer's disease,Louisiana,1282,32.9,4243000,0.3021
2006,Alzheimer's disease,Kentucky,1153,28.1,4204000,0.2743
2006,Alzheimer's disease,Kansas,830,25.1,2756000,0.3012
2006,Alzheimer's disease,Iowa,1121,27,2973000,0.3771
2006,Alzheimer's disease,Indiana,1696,26.1,6303000,0.2691
2006,Alzheimer's disease,Illinois,2794,21.3,12777000,0.2187
2006,Alzheimer's disease,Idaho,400,29,1464000,0.2732
2006,Alzheimer's disease,Hawaii,201,13.2,1279000,0.1572
2006,Alzheimer's disease,Georgia,1820,27.5,9342000,0.1948
2006,Alzheimer's disease,Florida,4689,19.3,18058000,0.2597
2006,Alzheimer's disease,District of Columbia,117,20.7,585000,0.2
2006,Alzheimer's disease,Delaware,189,21.6,853000,0.2216
2006,Alzheimer's disease,Connecticut,728,16,3496000,0.2082
2006,Alzheimer's disease,Colorado,1058,28.1,4766000,0.222
2006,Alzheimer's disease,California,8146,25.3,36250000,0.2247
2006,Alzheimer's disease,Arkansas,783,25.5,2809000,0.2787
2006,Alzheimer's disease,Arizona,2066,35.8,6166000,0.3351
2006,Alzheimer's disease,Alaska,73,25.9,677000,0.1078
2006,Alzheimer's disease,Alabama,1497,32.7,4590000,0.3261
2006,All causes,Wyoming,4311,831.1,513000,8.4035
2006,All causes,Wisconsin,46153,745.3,5573000,8.2815
2006,All causes,West Virginia,20672,947.5,1809000,11.4273
2006,All causes,Washington,46120,731.2,6375000,7.2345
2006,All causes,Virginia,57690,795,7640000,7.551
2006,All causes,Vermont,5048,728,621000,8.1288
2006,All causes,Utah,13764,733.7,2580000,5.3349
2006,All causes,United States,2426264,791.8,298755000,8.1212
2006,All causes,Texas,157150,807.7,23408000,6.7135
2006,All causes,Tennessee,56838,921.2,6075000,9.356
2006,All causes,South Dakota,7084,752.5,788000,8.9898
2006,All causes,South Carolina,38761,886.8,4330000,8.9517
2006,All causes,Rhode Island,9690,749.1,1062000,9.1243
2006,All causes,Pennsylvania,125539,808.4,12403000,10.1217
2006,All causes,Oregon,31380,773.3,3691000,8.5018
2006,All causes,Oklahoma,35427,942.5,3578000,9.9013
2006,All causes,Ohio,106825,846.6,11464000,9.3183
2006,All causes,North Dakota,5868,724.4,637000,9.2119
2006,All causes,North Carolina,74716,849.3,8869000,8.4244
2006,All causes,New York,148806,713.7,19282000,7.7174
2006,All causes,New Mexico,15296,793.1,1942000,7.8764
2006,All causes,New Jersey,70356,744.9,8666000,8.1186
2006,All causes,New Hampshire,10060,733.7,1312000,7.6677
2006,All causes,Nevada,18872,864.7,2492000,7.573
2006,All causes,Nebraska,14899,743.7,1764000,8.4461
2006,All causes,Montana,8472,782.2,947000,8.9461
2006,All causes,Missouri,54681,859,5838000,9.3664
2006,All causes,Mississippi,28564,999.1,2899000,9.8531
2006,All causes,Minnesota,37028,675.6,5155000,7.1829
2006,All causes,Michigan,86042,816,10102000,8.5173
2006,All causes,Massachusetts,53450,726.8,6434000,8.3074
2006,All causes,Maryland,43582,795.9,5602000,7.7797
2006,All causes,Maine,12294,775.1,1315000,9.349
2006,All causes,Louisiana,40045,960.5,4243000,9.4379
2006,All causes,Kentucky,40102,932.3,4204000,9.539
2006,All causes,Kansas,24553,802.2,2756000,8.9089
2006,All causes,Iowa,27362,736.1,2973000,9.2035
2006,All causes,Indiana,55622,856.8,6303000,8.8247
2006,All causes,Illinois,102171,794.4,12777000,7.9965
2006,All causes,Idaho,10613,756,1464000,7.2493
